        Frequency / MHz                Z1,1/abs,linear
                88.40116                       4965.5002
                88.50115                       5182.7967
                88.60114                       5419.4824
                88.70113                       5678.2301
                88.80112                       5962.2172
                88.90111                       6275.2483
                 89.0011                       6621.9137
                89.10109                       7007.7961
                89.20108                       7439.7444
                89.30107                       7926.2381
                89.40106                        8477.877
                89.50105                       9108.0443
                89.60104                       9833.8084
                89.70103                        10677.15
                89.80102                       11666.608
                89.90101                       12839.425
                  90.001                       14244.091
                90.10099                       15942.621
                90.20098                        18010.13
                90.30097                       20524.265
                90.40096                       23524.814
                90.50095                       26902.268
                90.60094                       30180.289
                90.70093                        32358.29
                90.80092                       32394.482
                90.90091                       30273.362
                 91.0009                       27023.539
                91.10089                       23654.216
                91.20088                       20652.779
                91.30087                       18134.867
                91.40086                       16063.186
                91.50085                       14360.911
                91.60084                       12953.107
                91.70083                       11777.723
                91.80082                       10786.178
                91.90081                       9941.1389
                 92.0008                       9213.9855
                92.10079                       8582.6724
                92.20078                       8030.0807
                92.30077                       7542.7885
                92.40076                       7110.1656
                92.50075                       6723.7093
                92.60074                       6376.5521
                92.70073                       6063.0967
                92.80072                       5778.7414
                92.90071                       5519.6725
                 93.0007                       5282.7048
                93.10069                       5065.1598
                93.20068                       4864.7697
                93.30067                       4679.6027
                93.40066                       4508.0035
                93.50065                       4348.5464
                93.60064                       4199.9968
                93.70063                       4061.2808
                93.80062                       3931.4597
                93.90061                         3809.71
                 94.0006                       3695.3062
                94.10059                       3587.6063
                94.20058                       3486.0411
                94.30057                       3390.1032
                94.40056                       3299.3398
                94.50055                       3213.3448
                94.60054                       3131.7537
                94.70053                       3054.2378
                94.80052                       2980.5002
                94.90051                       2910.2721
                 95.0005                       2843.3096
                95.10049                       2779.3907
                95.20048                       2718.3129
                95.30047                       2659.8915
                95.40046                       2603.9572
                95.50045                       2550.3548
                95.60044                       2498.9417
                95.70043                       2449.5868
                95.80042                        2402.169
                95.90041                       2356.5766
                 96.0004                       2312.7065
                96.10039                       2270.4628
                96.20038                       2229.7569
                96.30037                       2190.5065
                96.40036                       2152.6347
                96.50035                       2116.0705
                96.60034                       2080.7471
                96.70033                       2046.6025
                96.80032                       2013.5787
                96.90031                       1981.6214
                 97.0003                       1950.6798
                97.10029                       1920.7062
                97.20028                       1891.6559
                97.30027                       1863.4868
                97.40026                       1836.1594
                97.50025                       1809.6366
                97.60024                       1783.8833
                97.70023                       1758.8664
                97.80022                       1734.5549
                97.90021                       1710.9192
                 98.0002                       1687.9316
                98.10019                       1665.5657
                98.20018                       1643.7967
                98.30017                       1622.6008
                98.40016                       1601.9557
                98.50015                       1581.8403
                98.60014                       1562.2343
                98.70013                       1543.1187
                98.80012                       1524.4751
                98.90011                       1506.2864
                 99.0001                       1488.5359
                99.10009                       1471.2082
                99.20008                       1454.2881
                99.30007                       1437.7615
                99.40006                       1421.6147
                99.50005                       1405.8348
                99.60004                       1390.4093
                99.70003                       1375.3265
                99.80002                        1360.575
                99.90001                        1346.144
                     100                       1332.0231

