        Frequency / MHz                Z1,1/abs,linear
                66.10339                       2763.5111
                66.20338                       2604.8866
                66.30337                       2463.2819
                66.40336                       2336.0947
                66.50335                       2221.2275
                66.60334                       2116.9709
                66.70333                       2021.9178
                66.80332                       1934.8992
                66.90331                       1854.9361
                 67.0033                       1781.2025
                67.10329                       1712.9962
                67.20328                       1649.7169
                67.30327                       1590.8482
                67.40326                       1535.9434
                67.50325                        1484.614
                67.60324                       1436.5209
                67.70323                       1391.3665
                67.80322                       1348.8884
                67.90321                       1308.8548
                 68.0032                       1271.0598
                68.10319                       1235.3199
                68.20318                       1201.4714
                68.30317                       1169.3671
                68.40316                       1138.8752
                68.50315                       1109.8764
                68.60314                       1082.2632
                68.70313                        1055.938
                68.80312                       1030.8122
                68.90311                       1006.8051
                 69.0031                       983.84323
                69.10309                       961.85925
                69.20308                       940.79156
                69.30307                       920.58362
                69.40306                       901.18342
                69.50305                       882.54309
                69.60304                       864.61846
                69.70303                       847.36872
                69.80302                       830.75608
                69.90301                       814.74556
                  70.003                       799.30466
                70.10299                       784.40319
                70.20298                       770.01305
                70.30297                       756.10807
                70.40296                       742.66383
                70.50295                       729.65751
                70.60294                       717.06778
                70.70293                       704.87468
                70.80292                       693.05949
                70.90291                       681.60465
                 71.0029                       670.49369
                71.10289                       659.71111
                71.20288                       649.24233
                71.30287                       639.07362
                71.40286                       629.19205
                71.50285                        619.5854
                71.60284                       610.24215
                71.70283                       601.15141
                71.80282                       592.30288
                71.90281                       583.68681
                 72.0028                       575.29398
                72.10279                       567.11563
                72.20278                       559.14346
                72.30277                       551.36961
                72.40276                       543.78658
                72.50275                       536.38727
                72.60274                       529.16491
                72.70273                       522.11308
                72.80272                       515.22564
                72.90271                       508.49676
                 73.0027                       501.92088
                73.10269                       495.49268
                73.20268                       489.20711
                73.30267                       483.05932
                73.40266                        477.0447
                73.50265                       471.15882
                73.60264                       465.39748
                73.70263                       459.75661
                73.80262                       454.23236
                73.90261                       448.82101
                 74.0026                       443.51903
                74.10259                         438.323
                74.20258                       433.22965
                74.30257                       428.23587
                74.40256                       423.33864
                74.50255                       418.53507
                74.60254                        413.8224
                74.70253                       409.19795
                74.80252                       404.65917
                74.90251                       400.20359
                 75.0025                       395.82884
                75.10249                       391.53283
                75.20248                       387.31317
                75.30247                       383.16774
                75.40246                        379.0945
                75.50245                       375.09149
                75.60244                        371.1568
                75.70243                       367.28862
                75.80242                       363.48517
                75.90241                       359.74476
                 76.0024                       356.06574
                76.10239                       352.44653
                76.20238                        348.8856
                76.30237                       345.38145
                76.40236                       341.93266
                76.50235                       338.53785
                76.60234                       335.19568
                76.70233                       331.90485
                76.80232                        328.6641
                76.90231                       325.47223
                 77.0023                       322.32806
                77.10229                       319.23046
                77.20228                       316.17831
                77.30227                       313.17055
                77.40226                       310.20616
                77.50225                       307.28411
                77.60224                       304.40345
                77.70223                       301.56323
                77.80222                       298.76253
                77.90221                       296.00047
