        Frequency / MHz                Z1,1/abs,linear
                52.60474                       436.30093
                52.70473                       437.57406
                52.80472                       438.83619
                52.90471                       440.08713
                 53.0047                       441.32668
                53.10469                       442.55466
                53.20468                       443.77089
                53.30467                       444.97519
                53.40466                       446.16737
                53.50465                       447.34726
                53.60464                       448.51468
                53.70463                       449.66947
                53.80462                       450.81146
                53.90461                       451.94047
                 54.0046                       453.05636
                54.10459                       454.15895
                54.20458                       455.24809
                54.30457                       456.32364
                54.40456                       457.38543
                54.50455                       458.43333
                54.60454                        459.4672
                54.70453                        460.4869
                54.80452                       461.49228
                54.90451                       462.48323
                 55.0045                       463.45962
                55.10449                       464.42131
                55.20448                       465.36821
                55.30447                       466.30019
                55.40446                       467.21714
                55.50445                       468.11895
                55.60444                       469.00554
                55.70443                       469.87679
                55.80442                       470.73263
                55.90441                       471.57295
                 56.0044                       472.39768
                56.10439                       473.20675
                56.20438                       474.00007
                56.30437                       474.77758
                56.40436                       475.53922
                56.50435                       476.28492
                56.60434                       477.01463
                56.70433                        477.7283
                56.80432                       478.42589
                56.90431                       479.10736
                 57.0043                       479.77267
                57.10429                       480.42179
                57.20428                        481.0547
                57.30427                       481.67137
                57.40426                        482.2718
                57.50425                       482.85596
                57.60424                       483.42386
                57.70423                       483.97548
                57.80422                       484.51084
                57.90421                       485.02994
                 58.0042                        485.5328
                58.10419                       486.01943
                58.20418                       486.48985
                58.30417                        486.9441
                58.40416                       487.38219
                58.50415                       487.80417
                58.60414                       488.21008
                58.70413                       488.59996
                58.80412                       488.97386
                58.90411                       489.33182
                 59.0041                       489.67392
                59.10409                        490.0002
                59.20408                       490.31074
                59.30407                        490.6056
                59.40406                       490.88486
                59.50405                       491.14859
                59.60404                       491.39687
                59.70403                       491.62978
                59.80402                       491.84742
                59.90401                       492.04987
                  60.004                       492.23723
                60.10399                       492.40959
                60.20398                       492.56706
                60.30397                       492.70974
                60.40396                       492.83774
                60.50395                       492.95117
                60.60394                       493.05013
                60.70393                       493.13475
                60.80392                       493.20514
                60.90391                       493.26143
                 61.0039                       493.30373
                61.10389                       493.33218
                61.20388                       493.34689
                61.30387                       493.34801
                61.40386                       493.33566
                61.50385                       493.30998
                61.60384                        493.2711
                61.70383                       493.21916
                61.80382                        493.1543
                61.90381                       493.07666
                 62.0038                       492.98638
                62.10379                       492.88362
                62.20378                        492.7685
                62.30377                       492.64119
                62.40376                       492.50183
                62.50375                       492.35056
                62.60374                       492.18754
                62.70373                       492.01292
                62.80372                       491.82685
                62.90371                       491.62948
                 63.0037                       491.42097
                63.10369                       491.20147
                63.20368                       490.97113
                63.30367                       490.73011
                63.40366                       490.47856
                63.50365                       490.21664
                63.60364                       489.94451
                63.70363                       489.66232
                63.80362                       489.37022
                63.90361                       489.06837
                 64.0036                       488.75693
                64.10359                       488.43605
                64.20358                       488.10588
                64.30357                       487.76659
                64.40356                       487.41833
                64.50355                       487.06125
                64.60354                        486.6955
                64.70353                       486.32123
                64.80352                       485.93861
                64.90351                       485.54778
                 65.0035                       485.14889
                65.10349                        484.7421
                65.20348                       484.32755
                65.30347                        483.9054
                65.40346                       483.47578
