        Frequency / MHz                Z1,1/abs,linear
                67.60324                       472.01187
                67.70323                       474.51505
                67.80322                       477.04053
                67.90321                       479.58862
                 68.0032                       482.15963
                68.10319                        484.7539
                68.20318                       487.37173
                68.30317                       490.01347
                68.40316                       492.67945
                68.50315                       495.37003
                68.60314                       498.08555
                68.70313                       500.82637
                68.80312                       503.59286
                68.90311                       506.38539
                 69.0031                       509.20434
                69.10309                        512.0501
                69.20308                       514.92307
                69.30307                       517.82365
                69.40306                       520.75224
                69.50305                       523.70927
                69.60304                       526.69517
                69.70303                       529.71036
                69.80302                       532.75531
                69.90301                       535.83046
                  70.003                       538.93627
                70.10299                       542.07322
                70.20298                       545.24179
                70.30297                       548.44247
                70.40296                       551.67577
                70.50295                        554.9422
                70.60294                       558.24228
                70.70293                       561.57655
                70.80292                       564.94556
                70.90291                       568.34986
                 71.0029                       571.79003
                71.10289                       575.26664
                71.20288                        578.7803
                71.30287                        582.3316
                71.40286                       585.92119
                71.50285                       589.54968
                71.60284                       593.21773
                71.70283                         596.926
                71.80282                       600.67517
                71.90281                       604.46595
                 72.0028                       608.29903
                72.10279                       612.17514
                72.20278                       616.09503
                72.30277                       620.05946
                72.40276                        624.0692
                72.50275                       628.12506
                72.60274                       632.22784
                72.70273                       636.37839
                72.80272                       640.57756
                72.90271                       644.82621
                 73.0027                       649.12525
                73.10269                        653.4756
                73.20268                       657.87819
                73.30267                       662.33399
                73.40266                       666.84398
                73.50265                       671.40918
                73.60264                       676.03063
                73.70263                       680.70937
                73.80262                       685.44652
                73.90261                       690.24317
                 74.0026                       695.10049
                74.10259                       700.01964
                74.20258                       705.00183
                74.30257                        710.0483
                74.40256                       715.16032
                74.50255                       720.33919
                74.60254                       725.58625
                74.70253                       730.90288
                74.80252                       736.29049
                74.90251                       741.75052
                 75.0025                       747.28448
                75.10249                       752.89071
                75.20248                       758.57393
                75.30247                       764.33574
                75.40246                        770.1778
                75.50245                       776.10183
                75.60244                       782.10958
                75.70243                       788.20286
                75.80242                       794.38353
                75.90241                       800.65351
                 76.0024                       807.01478
                76.10239                       813.46935
                76.20238                       820.01933
                76.30237                       826.66687
                76.40236                       833.41418
                76.50235                       840.26355
                76.60234                       847.21735
                76.70233                       854.27799
                76.80232                       861.44799
                76.90231                       868.72994
                 77.0023                       876.12649
                77.10229                       883.64041
                77.20228                       891.27454
                77.30227                        899.0318
                77.40226                       906.91523
                77.50225                       914.92796
                77.60224                       923.07322
                77.70223                       931.35436
                77.80222                       939.77484
                77.90221                       948.33822
                 78.0022                       957.04821
                78.10219                       965.90863
                78.20218                       974.92345
                78.30217                       984.09676
                78.40216                       993.43282
                78.50215                        1002.936
                78.60214                       1012.6109
                78.70213                       1022.4622
                78.80212                       1032.4949
                78.90211                        1042.714
                 79.0021                       1053.1248
                79.10209                       1063.7327
                79.20208                       1074.5435
                79.30207                       1085.5631
                79.40206                       1096.7976
                79.50205                       1108.2534
                79.60204                       1119.9372
                79.70203                       1131.8558
                79.80202                       1144.0164
